account_id,account_age_days,has_profile_pic,has_bio,has_profile_bio_combined,followers,following,follower_following_ratio,num_posts,sleep_inactivity_window,interaction_time_variance,comment_template_reuse_rate,account_age_activity_ratio,burst_engagement_score,posting_time_entropy,comment_vocabulary_size,follower_growth_pattern,like_comment_ratio,hashtag_reuse_rate,username_digit_ratio,mutual_follower_ratio,night_activity_ratio,coordinated_posting_score,comment_relevance_score,content_diversity_score,follow_unfollow_churn_rate,ghost_follower_percentage,is_bot
user_004126,1067,1,1,1,1229,1034,1.1886,828,1,0.6977,0.1986,1.2871,5.74,0.7323,984,0.3283,5.1,0.1757,0.1674,0.5858,0.197,0.0748,0.7695,0.7975,0.245,0.1344,0
user_004127,709,1,1,1,1731,640,2.7047,875,1,0.5456,0.1038,0.8094,4.03,0.9411,1328,0.1677,11.42,0.1051,0.1069,0.6376,0.1956,0.2627,0.6519,0.8516,0.1673,0.1146,0
user_004128,956,1,1,1,1346,262,5.1374,140,1,0.8322,0.282,6.7801,2.94,0.7339,510,0.1782,6.2,0.3245,0.0901,0.5293,0.0998,0.1869,0.6522,0.9473,0.1792,0.2259,0
user_004129,1276,1,1,1,881,846,1.0414,188,0,0.6175,0.1202,6.7513,3.23,0.6323,1084,0.2376,11.98,0.1424,0.0066,0.4407,0.2174,0.0694,0.8069,0.618,0.1752,0.076,0
user_004130,135,0,0,0,272,3638,0.0748,24,0,0.2866,0.6778,5.4,45.25,0.2743,67,0.9434,0.42,0.7704,0.6128,0.0823,0.5213,0.8937,0.1988,0.1865,0.5663,0.7001,1
user_004131,1678,1,1,1,1588,795,1.9975,491,1,0.9173,0.2124,3.4106,2.3,0.6335,1155,0.1071,10.8,0.2515,0.1185,0.367,0.1677,0.1011,0.6144,0.9053,0.2568,0.1678,0
user_004132,83,0,0,0,387,3525,0.1098,33,1,0.2244,0.6729,2.4412,28.85,0.2996,83,0.9048,0.3,0.7126,0.606,0.0918,0.6256,0.6196,0.2441,0.3122,0.8975,0.4514,1
user_004133,16,0,0,0,323,2074,0.1557,5,1,0.1296,0.6526,2.6667,30.16,0.2542,101,0.8197,1.46,0.7487,0.5946,0.0619,0.406,0.6066,0.2273,0.1991,0.6842,0.4026,1
user_004134,1858,1,1,1,158,538,0.2937,264,1,0.605,0.2009,7.0113,1.31,0.7553,1463,0.1856,10.26,0.3767,0.1577,0.6326,0.1376,0.0709,0.7704,0.6255,0.1743,0.1494,0
user_004135,120,1,1,1,241,3052,0.079,42,1,0.1177,0.9107,2.7907,18.46,0.3069,99,0.9423,0.91,0.7745,0.485,0.0227,0.696,0.6303,0.125,0.1299,0.6107,0.618,1
user_004136,157,0,0,0,119,2078,0.0573,8,0,0.2424,0.8165,17.4444,20.29,0.2703,142,0.7415,1.99,0.8546,0.5663,0.0893,0.3441,0.8525,0.3758,0.3243,0.8152,0.6611,1
user_004137,1830,1,1,1,1772,95,18.6526,771,0,0.6565,0.2699,2.3705,1.18,0.7176,1436,0.2147,12.22,0.2427,0.1484,0.6512,0.1814,0.2058,0.8754,0.7761,0.2529,0.0685,0
user_004138,1839,1,0,0,2222,531,4.1846,861,1,0.939,0.1345,2.1334,5.29,0.6412,448,0.3676,9.79,0.1904,0.1447,0.6797,0.248,0.2033,0.8453,0.6976,0.1004,0.1778,0
user_004139,561,1,1,1,1892,635,2.9795,115,1,0.5594,0.1062,4.8362,4.63,0.874,767,0.3237,4.94,0.3045,0.0144,0.4254,0.1248,0.1284,0.7088,0.7864,0.2559,0.2247,0
user_004140,1383,1,1,1,2687,240,11.1958,805,1,0.7359,0.2614,1.7159,3.81,0.831,1281,0.1332,6.92,0.3305,0.1706,0.619,0.0816,0.2797,0.7357,0.8932,0.2065,0.2087,0
user_004141,784,1,0,0,684,1360,0.5029,884,1,0.5631,0.091,0.8859,1.3,0.7549,1410,0.1687,4.35,0.1421,0.0935,0.5658,0.1832,0.1641,0.8166,0.9357,0.2956,0.219,0
user_004142,104,1,0,0,186,1367,0.1361,49,1,0.2291,0.718,2.08,19.13,0.1717,88,0.7963,1.9,0.7872,0.5623,0.123,0.6189,0.8405,0.3856,0.2449,0.8602,0.5882,1
user_004143,123,1,1,1,62,2310,0.0268,16,0,0.148,0.878,7.2353,31.67,0.1329,119,0.7708,0.45,0.8779,0.6333,0.1274,0.4675,0.8043,0.2252,0.1553,0.7524,0.5554,1
user_004144,410,1,1,1,565,340,1.6618,420,1,0.5404,0.1476,0.9739,6.57,0.8853,1397,0.3233,7.52,0.3149,0.0219,0.365,0.158,0.1874,0.7651,0.8572,0.191,0.0631,0
user_004145,104,0,0,0,371,4179,0.0888,46,0,0.1932,0.9259,2.2128,22.31,0.1845,143,0.9983,0.12,0.8016,0.6422,0.0355,0.3205,0.6026,0.3778,0.2457,0.5684,0.6463,1
user_004146,643,1,0,0,2657,1311,2.0267,567,0,0.8711,0.1871,1.132,6.54,0.939,1641,0.2425,11.34,0.2365,0.1308,0.6121,0.0529,0.1047,0.8461,0.7405,0.1805,0.187,0
user_004147,1420,1,1,1,2969,884,3.3586,625,1,0.7676,0.2377,2.2684,5.92,0.9335,446,0.1551,11.23,0.3539,0.1493,0.3591,0.186,0.207,0.7879,0.7974,0.2018,0.0862,0
user_004148,295,1,0,0,2857,1482,1.9278,657,1,0.604,0.1025,0.4483,3.57,0.8641,796,0.3598,9.68,0.3359,0.1174,0.6637,0.0928,0.2579,0.7568,0.8442,0.1915,0.0718,0
user_004149,1519,0,1,0,2667,983,2.7131,971,1,0.8959,0.2994,1.5628,2.34,0.911,438,0.1786,5.69,0.2639,0.1054,0.6402,0.1378,0.2459,0.941,0.668,0.0709,0.12,0
user_004150,116,0,1,0,289,1796,0.1609,45,0,0.2136,0.8146,2.5217,25.87,0.2771,122,0.7046,0.7,0.7136,0.4175,0.0874,0.3874,0.9294,0.3197,0.1304,0.6075,0.793,1
user_004151,191,1,1,1,1050,280,3.75,574,0,0.6628,0.0717,0.3322,3.03,0.6598,339,0.2263,11.04,0.1798,0.1769,0.4357,0.0909,0.1551,0.6832,0.7592,0.0722,0.1375,0
user_004152,57,0,1,0,271,2739,0.0989,22,0,0.2453,0.7113,2.4783,39.3,0.112,31,0.7114,0.14,0.6716,0.598,0.1207,0.5271,0.6285,0.3111,0.2382,0.6265,0.4707,1
user_004153,951,1,1,1,164,110,1.4909,264,1,0.6561,0.2661,3.5887,3.01,0.9484,658,0.373,11.93,0.2003,0.1509,0.6546,0.1219,0.2579,0.7558,0.8609,0.1236,0.1882,0
user_004154,135,0,0,0,214,3666,0.0584,5,0,0.2176,0.872,22.5,17.75,0.2976,49,0.7291,1.61,0.832,0.5743,0.1223,0.5698,0.7644,0.1704,0.2261,0.5616,0.4241,1
user_004155,1756,1,0,0,2642,136,19.4265,791,1,0.7225,0.1043,2.2172,2.13,0.7045,666,0.1874,8.74,0.2306,0.0707,0.4838,0.1696,0.206,0.8939,0.8297,0.2673,0.1813,0
user_004156,1009,1,0,0,815,844,0.9656,745,1,0.6508,0.0697,1.3525,5.59,0.6386,1201,0.3704,10.31,0.2179,0.1876,0.4186,0.1012,0.2288,0.9349,0.8724,0.1465,0.1051,0
user_004157,403,1,0,0,2472,243,10.1728,179,1,0.5407,0.1551,2.2389,2.68,0.7782,523,0.1042,12.56,0.3352,0.0635,0.4972,0.0776,0.2166,0.836,0.9435,0.2307,0.1395,0
user_004158,1741,1,1,1,1094,773,1.4153,536,1,0.6296,0.1883,3.2421,5.26,0.908,350,0.141,10.29,0.1597,0.0335,0.3624,0.192,0.2399,0.6419,0.6478,0.2836,0.1678,0
user_004159,159,0,0,0,142,2247,0.0632,39,0,0.2284,0.8343,3.975,30.64,0.1238,43,0.7726,0.83,0.605,0.5606,0.1079,0.531,0.8631,0.3998,0.2581,0.5884,0.6289,1
user_004160,1275,1,1,1,2134,1384,1.5419,931,0,0.9098,0.1447,1.368,2.66,0.6524,1403,0.1917,10.04,0.1096,0.1819,0.5734,0.1052,0.2208,0.7024,0.6909,0.1617,0.17,0
user_004161,1950,0,1,0,1594,1298,1.228,600,1,0.904,0.1157,3.2446,5.72,0.6531,1869,0.1011,3.57,0.246,0.0494,0.4722,0.1074,0.1078,0.9231,0.6758,0.0729,0.0951,0
user_004162,1552,0,1,0,323,1373,0.2353,86,1,0.8253,0.2386,17.8391,5.2,0.8452,451,0.1611,14.32,0.3654,0.0598,0.3791,0.2131,0.0763,0.8169,0.9177,0.095,0.075,0
user_004163,65,1,0,0,303,3508,0.0864,42,0,0.0577,0.92,1.5116,39.75,0.1252,144,0.8933,0.78,0.9476,0.7579,0.047,0.3136,0.6423,0.1464,0.2837,0.6504,0.5357,1
user_004164,306,1,1,1,1948,563,3.46,653,1,0.6395,0.1456,0.4679,1.44,0.8272,975,0.2662,6.98,0.3429,0.1031,0.697,0.0747,0.0959,0.8806,0.794,0.14,0.1321,0
user_004165,417,1,0,0,2084,358,5.8212,572,1,0.5283,0.0525,0.7277,1.66,0.9181,831,0.1209,3.15,0.3116,0.0163,0.4561,0.1825,0.2996,0.6781,0.6034,0.0603,0.0947,0
user_004166,3,0,0,0,183,2118,0.0864,21,0,0.1928,0.7764,0.1364,22.99,0.2963,52,0.8753,0.94,0.6202,0.5163,0.0928,0.3318,0.7044,0.1607,0.1059,0.5327,0.4756,1
user_004167,693,1,1,1,501,736,0.6807,381,1,0.9109,0.1838,1.8141,2.06,0.7325,367,0.2974,6.23,0.3628,0.016,0.6675,0.1276,0.2526,0.6541,0.7986,0.0584,0.1057,0
user_004168,2,0,0,0,36,2515,0.0143,36,0,0.1566,0.8101,0.0541,16.16,0.213,96,0.7334,0.51,0.8558,0.6306,0.0584,0.697,0.7088,0.1742,0.1853,0.8004,0.437,1
user_004169,1196,1,0,0,1762,282,6.2482,666,1,0.5239,0.2845,1.7931,1.31,0.7967,1019,0.3765,8.31,0.186,0.0114,0.3582,0.163,0.2253,0.934,0.8089,0.2202,0.174,0
user_004170,61,0,1,0,497,2819,0.1763,12,0,0.2397,0.7645,4.6923,20.89,0.2715,105,0.7656,1.04,0.8769,0.4849,0.1103,0.5333,0.7174,0.2241,0.2841,0.7995,0.7566,1
user_004171,978,1,1,1,1303,940,1.3862,778,0,0.7136,0.1386,1.2555,5.32,0.798,572,0.35,3.32,0.134,0.138,0.4063,0.1136,0.1501,0.6666,0.9008,0.0721,0.084,0
user_004172,786,0,0,0,573,1406,0.4075,369,1,0.5558,0.2129,2.1243,7.49,0.705,1803,0.1469,13.33,0.228,0.1651,0.3842,0.0638,0.199,0.6932,0.8823,0.2562,0.1947,0
user_004173,671,1,1,1,2072,1311,1.5805,350,1,0.7881,0.0748,1.9117,5.82,0.7412,1834,0.1383,4.61,0.2764,0.0288,0.4215,0.1382,0.1983,0.6929,0.7418,0.142,0.0694,0
user_004174,112,0,0,0,218,2749,0.0793,22,0,0.2272,0.8472,4.8696,43.71,0.338,75,0.799,1.16,0.8606,0.5615,0.0329,0.4516,0.8658,0.3343,0.1845,0.7162,0.4828,1
user_004175,779,1,1,1,176,136,1.2941,627,1,0.7934,0.1167,1.2404,2.41,0.7385,1773,0.1226,7.79,0.1745,0.1666,0.508,0.062,0.1394,0.8435,0.7701,0.1379,0.081,0
user_004176,65,0,0,0,379,3526,0.1075,44,0,0.2214,0.6465,1.4444,46.57,0.2758,45,0.8578,1.1,0.8588,0.7513,0.0407,0.3456,0.6197,0.36,0.1306,0.7515,0.5253,1
user_004177,1850,1,0,0,1271,510,2.4922,889,1,0.5982,0.0825,2.0787,1.51,0.8346,777,0.256,12.91,0.29,0.1909,0.6016,0.147,0.2518,0.7548,0.6746,0.2074,0.1208,0
user_004178,677,1,1,1,1277,841,1.5184,338,1,0.5801,0.0908,1.9971,7.36,0.8264,1302,0.1521,9.46,0.2438,0.167,0.6216,0.0865,0.2851,0.7363,0.6177,0.0691,0.1337,0
user_004179,178,1,0,0,318,2245,0.1416,48,0,0.172,0.7247,3.6327,35.92,0.2922,28,0.9858,1.04,0.673,0.4236,0.024,0.4119,0.919,0.2094,0.2574,0.8925,0.4427,1
user_004180,31,0,0,0,119,3757,0.0317,49,0,0.056,0.7292,0.62,25.76,0.3526,113,0.9379,0.38,0.7998,0.5449,0.0697,0.6973,0.7563,0.1321,0.1083,0.8192,0.4039,1
user_004181,158,0,1,0,31,1164,0.0266,33,1,0.1303,0.673,4.6471,22.5,0.3621,124,0.8361,1.02,0.668,0.7711,0.01,0.4491,0.645,0.208,0.126,0.6515,0.4776,1
user_004182,719,1,1,1,327,309,1.0583,62,1,0.7937,0.2394,11.4127,3.31,0.9237,946,0.2614,10.26,0.1171,0.0579,0.4988,0.1529,0.2866,0.9379,0.9114,0.1126,0.1782,0
user_004183,1420,0,1,0,1708,1051,1.6251,463,1,0.5152,0.1649,3.0603,5.51,0.6455,1728,0.1963,5.69,0.1477,0.1414,0.5757,0.1485,0.2453,0.8809,0.7548,0.2128,0.2324,0
user_004184,1623,1,1,1,2649,340,7.7912,143,0,0.6159,0.0748,11.2708,3.23,0.6465,738,0.2411,8.07,0.3404,0.1343,0.5587,0.1929,0.2898,0.7673,0.8281,0.221,0.2214,0
user_004185,1191,1,1,1,1006,637,1.5793,205,1,0.6207,0.1242,5.7816,6.15,0.8401,952,0.2141,10.71,0.3372,0.0942,0.3888,0.2463,0.1532,0.6617,0.8587,0.2138,0.2133,0
user_004186,1441,1,1,1,2075,1093,1.8984,813,0,0.8637,0.0785,1.7703,7.18,0.8573,1134,0.3582,5.34,0.3071,0.0274,0.6066,0.0969,0.2018,0.6488,0.6002,0.2354,0.225,0
user_004187,137,0,0,0,461,4247,0.1085,18,0,0.2589,0.6683,7.2105,20.04,0.1545,95,0.9879,1.23,0.6779,0.7167,0.053,0.592,0.8199,0.1479,0.1236,0.743,0.6673,1
user_004188,277,1,1,1,1525,1355,1.1255,661,1,0.7499,0.1535,0.4184,6.92,0.7999,1890,0.1892,14.55,0.1636,0.1365,0.4234,0.1333,0.2568,0.949,0.6424,0.1649,0.1741,0
user_004189,567,1,1,1,1037,740,1.4014,674,1,0.9407,0.278,0.84,5.28,0.7661,1581,0.3196,4.37,0.1926,0.0454,0.3504,0.1778,0.2238,0.6495,0.869,0.1217,0.1254,0
user_004190,102,0,0,0,76,4316,0.0176,14,0,0.1116,0.6877,6.8,35.09,0.2373,145,0.7588,0.98,0.8232,0.65,0.0257,0.6469,0.8864,0.1951,0.2191,0.6536,0.7924,1
user_004191,1460,1,0,0,2461,505,4.8733,653,1,0.8909,0.2415,2.2324,3.4,0.7446,1628,0.1109,10.82,0.2308,0.0056,0.6732,0.1802,0.0685,0.9113,0.7473,0.1099,0.0592,0
user_004192,17,0,1,0,140,4015,0.0349,27,0,0.2242,0.633,0.6071,42.77,0.2927,103,0.7214,0.57,0.8766,0.745,0.0447,0.4218,0.6596,0.3058,0.1069,0.8723,0.51,1
user_004193,166,0,0,0,236,1132,0.2085,7,0,0.0503,0.8121,20.75,35.19,0.1138,70,0.827,1.41,0.6309,0.3148,0.0887,0.5936,0.8342,0.2196,0.1008,0.5483,0.5568,1
user_004194,157,0,0,0,168,928,0.181,16,0,0.1596,0.9322,9.2353,22.4,0.2343,53,0.7768,1.32,0.9184,0.3642,0.0281,0.681,0.8577,0.1938,0.2017,0.8156,0.6795,1
user_004195,46,0,1,0,378,754,0.5013,32,0,0.1413,0.6462,1.3939,45.64,0.1583,117,0.9117,0.18,0.7497,0.5382,0.1245,0.5498,0.6222,0.2346,0.1752,0.5684,0.5104,1
user_004196,104,0,1,0,382,3894,0.0981,39,1,0.0742,0.7163,2.6,25.96,0.2662,83,0.9765,1.59,0.643,0.4271,0.03,0.4911,0.9115,0.2934,0.2514,0.5298,0.7625,1
user_004197,1625,1,1,1,2104,256,8.2188,798,1,0.5902,0.1855,2.0338,6.08,0.7446,608,0.3805,14.19,0.2781,0.1106,0.5135,0.1439,0.0903,0.9069,0.8862,0.2357,0.188,0
user_004198,1890,1,1,1,1752,950,1.8442,469,1,0.6355,0.2172,4.0213,5.98,0.9167,1875,0.2469,3.83,0.1527,0.0505,0.6729,0.1782,0.2756,0.7093,0.7154,0.1747,0.1819,0
user_004199,1611,1,1,1,1768,1354,1.3058,601,1,0.6613,0.1358,2.6761,4.9,0.8642,1438,0.3532,5.52,0.3837,0.1571,0.3558,0.1172,0.1128,0.6557,0.8257,0.0664,0.1698,0
user_004200,135,0,0,0,32,4669,0.0069,27,1,0.2701,0.9228,4.8214,29.27,0.2405,85,0.9926,1.06,0.823,0.3533,0.0317,0.3927,0.619,0.2225,0.3378,0.7612,0.5744,1
user_004201,1060,1,1,1,2427,1344,1.8058,505,0,0.8111,0.2808,2.0949,2.22,0.8933,651,0.2715,9.6,0.2524,0.0104,0.5603,0.2428,0.2306,0.7119,0.8299,0.176,0.1833,0
user_004202,13,0,0,0,456,721,0.6325,8,0,0.2693,0.701,1.4444,29.27,0.1708,136,0.8949,1.15,0.7289,0.6706,0.0605,0.5939,0.6666,0.2771,0.1893,0.8314,0.6075,1
user_004203,15,0,0,0,368,4025,0.0914,44,0,0.1597,0.8506,0.3333,48.8,0.1942,29,0.939,1.12,0.8318,0.6797,0.0503,0.5424,0.8631,0.3313,0.204,0.7914,0.5208,1
user_004204,272,1,1,1,2888,277,10.426,79,1,0.6853,0.1884,3.4,1.41,0.9178,1135,0.3143,8.83,0.285,0.0945,0.3655,0.1156,0.1351,0.7418,0.7117,0.2187,0.2488,0
user_004205,71,0,1,0,160,3543,0.0452,29,0,0.2351,0.9003,2.3667,31.49,0.2277,139,0.9394,0.14,0.8288,0.752,0.1057,0.5214,0.6616,0.3852,0.2566,0.5404,0.7711,1
user_004206,288,1,1,1,2080,84,24.7619,410,1,0.7188,0.2251,0.7007,3.56,0.7474,1369,0.1706,6.19,0.2462,0.1887,0.648,0.1155,0.288,0.6551,0.7901,0.2224,0.2384,0
user_004207,605,1,0,0,386,982,0.3931,62,1,0.8763,0.1125,9.6032,5.21,0.947,501,0.2192,12.22,0.1065,0.0431,0.5979,0.1024,0.0815,0.7027,0.66,0.1552,0.0749,0
user_004208,7,0,0,0,30,4458,0.0067,48,1,0.0728,0.8527,0.1429,19.74,0.106,116,0.7847,0.17,0.9438,0.4765,0.0727,0.3348,0.8076,0.178,0.2703,0.804,0.5151,1
user_004209,1704,1,1,1,2343,1036,2.2616,158,1,0.6224,0.2713,10.717,7.59,0.761,1656,0.1855,6.25,0.2513,0.0043,0.3424,0.115,0.17,0.8428,0.7026,0.2168,0.1274,0
user_004210,25,0,0,0,374,1147,0.3261,2,0,0.1501,0.6346,8.3333,19.91,0.2871,110,0.9561,1.73,0.7329,0.549,0.1222,0.6051,0.727,0.1951,0.2661,0.6454,0.6758,1
user_004211,1566,1,1,1,2136,558,3.828,617,1,0.7991,0.2247,2.534,7.39,0.8922,1322,0.2129,13.37,0.1341,0.1188,0.6163,0.075,0.0801,0.6117,0.9297,0.223,0.0643,0
user_004212,123,0,0,0,100,4663,0.0214,27,0,0.2704,0.7856,4.3929,49.16,0.136,104,0.7212,1.01,0.8993,0.5766,0.0917,0.3644,0.9445,0.1693,0.3147,0.8826,0.5123,1
user_004213,86,0,0,0,324,1718,0.1886,19,0,0.1236,0.7451,4.3,19.12,0.3261,98,0.7842,1.57,0.9365,0.7285,0.068,0.4178,0.6028,0.1776,0.129,0.8312,0.711,1
user_004214,827,1,1,1,2703,524,5.1584,530,0,0.531,0.2635,1.5574,6.93,0.7906,762,0.2866,9.71,0.1285,0.1268,0.5612,0.12,0.1252,0.774,0.6507,0.073,0.201,0
user_004215,384,1,1,1,468,751,0.6232,186,1,0.5191,0.2617,2.0535,2.34,0.6401,1773,0.1879,5.68,0.1889,0.0967,0.6425,0.179,0.2495,0.7707,0.7988,0.0673,0.0783,0
user_004216,67,0,0,0,245,3068,0.0799,48,0,0.2107,0.6484,1.3673,39.73,0.1441,100,0.9263,1.53,0.6579,0.4491,0.0206,0.3299,0.7547,0.2452,0.1082,0.8865,0.5945,1
user_004217,114,0,1,0,141,3482,0.0405,26,1,0.2583,0.8285,4.2222,25.74,0.1563,78,0.7094,1.64,0.7786,0.3529,0.0369,0.5648,0.627,0.3608,0.2977,0.6225,0.7534,1
user_004218,6,0,1,0,79,3444,0.0229,29,0,0.2615,0.7459,0.2,34.29,0.3898,127,0.7689,1.13,0.7071,0.5388,0.0265,0.5902,0.7807,0.1926,0.2659,0.7045,0.5617,1
user_004219,492,1,1,1,1392,834,1.6691,627,1,0.8645,0.1379,0.7834,3.83,0.7047,1588,0.265,11.52,0.2958,0.0227,0.4099,0.0533,0.1976,0.8157,0.7665,0.2085,0.2203,0
user_004220,1590,1,1,1,1782,696,2.5603,924,1,0.5661,0.2241,1.7189,1.66,0.8379,1195,0.1208,4.88,0.3941,0.1434,0.4809,0.2216,0.0944,0.7363,0.7032,0.2989,0.2302,0
user_004221,1082,1,0,0,2572,933,2.7567,961,1,0.8167,0.1936,1.1247,7.66,0.6864,379,0.1894,7.74,0.1859,0.1943,0.4782,0.1319,0.26,0.865,0.9221,0.2386,0.1194,0
user_004222,239,1,1,1,393,1472,0.267,208,1,0.5985,0.2174,1.1435,3.17,0.6995,994,0.252,14.3,0.3845,0.1093,0.6474,0.151,0.173,0.6134,0.8608,0.2093,0.1234,0
user_004223,388,1,1,1,451,1268,0.3557,558,0,0.8901,0.1346,0.6941,5.81,0.704,1918,0.142,6.06,0.3071,0.07,0.4386,0.0861,0.1015,0.836,0.9226,0.0636,0.1485,0
user_004224,136,0,0,0,79,1632,0.0484,16,0,0.1785,0.6205,8.0,17.8,0.3893,79,0.8621,0.22,0.8776,0.3246,0.0869,0.5477,0.6336,0.2783,0.3354,0.5389,0.6739,1
user_004225,1429,1,0,0,936,458,2.0437,753,0,0.9231,0.0545,1.8952,2.14,0.9417,1072,0.3229,3.41,0.1058,0.0643,0.5046,0.2247,0.0952,0.7304,0.7524,0.1719,0.191,0
user_004226,99,0,1,0,202,4653,0.0434,11,0,0.1563,0.6214,8.25,16.48,0.2205,145,0.8598,0.93,0.6066,0.4313,0.1038,0.4798,0.6924,0.1688,0.1043,0.83,0.7512,1
user_004227,1449,1,1,1,1992,1275,1.5624,127,1,0.8963,0.2799,11.3203,5.75,0.8252,799,0.352,4.03,0.208,0.1972,0.4707,0.2141,0.0922,0.8905,0.7614,0.1775,0.2437,0
user_004228,24,1,1,1,205,4697,0.0436,23,0,0.0701,0.8959,1.0,49.52,0.3083,123,0.9003,0.27,0.8586,0.5036,0.0755,0.3852,0.8441,0.3911,0.2003,0.5462,0.4069,1
user_004229,171,0,0,0,170,856,0.1986,38,0,0.1322,0.8066,4.3846,22.65,0.3187,83,0.8219,0.64,0.7259,0.4557,0.0606,0.3064,0.7191,0.2622,0.2206,0.5565,0.7788,1
user_004230,342,1,1,1,2813,1229,2.2889,900,1,0.9166,0.2674,0.3796,3.3,0.7138,1584,0.3105,10.56,0.28,0.0291,0.6093,0.1131,0.1056,0.8475,0.6754,0.1747,0.1135,0
user_004231,51,0,1,0,189,1532,0.1234,43,0,0.2791,0.6123,1.1591,36.46,0.2748,144,0.8462,1.92,0.627,0.7018,0.0737,0.5615,0.9393,0.2379,0.124,0.8312,0.5059,1
user_004232,1,0,1,0,443,4349,0.1019,8,0,0.2125,0.6695,0.1111,43.1,0.345,28,0.8454,0.84,0.8064,0.6444,0.0933,0.4114,0.6289,0.3196,0.1773,0.5988,0.6762,1
user_004233,1817,1,1,1,1011,684,1.4781,97,0,0.7328,0.0558,18.5408,7.63,0.6612,1306,0.385,12.31,0.1262,0.1117,0.4417,0.214,0.1256,0.7579,0.8008,0.0588,0.1718,0
user_004234,337,1,0,0,832,360,2.3111,584,0,0.6866,0.1799,0.5761,1.57,0.8098,1300,0.2837,11.56,0.1533,0.0698,0.4239,0.1948,0.1485,0.785,0.8717,0.1733,0.1951,0
user_004235,966,1,1,1,2012,884,2.276,313,0,0.7327,0.074,3.0764,1.63,0.6997,1034,0.1684,7.3,0.356,0.0752,0.3958,0.2065,0.2858,0.8712,0.644,0.1301,0.1706,0
user_004236,1146,1,1,1,204,1247,0.1636,337,0,0.9061,0.1227,3.3905,6.26,0.8024,1583,0.3093,8.64,0.2284,0.1353,0.3672,0.2499,0.1861,0.8081,0.7488,0.2015,0.1828,0
user_004237,232,0,1,0,1887,1215,1.5531,545,1,0.8163,0.055,0.4249,2.34,0.736,1755,0.1634,8.45,0.3714,0.0581,0.4724,0.1792,0.2418,0.6032,0.8324,0.0858,0.1988,0
user_004238,906,1,1,1,2809,1026,2.7378,963,0,0.9137,0.1676,0.9398,4.76,0.6536,720,0.1145,10.41,0.3164,0.0951,0.4113,0.1778,0.209,0.6519,0.8798,0.2374,0.067,0
user_004239,400,0,0,0,2410,310,7.7742,789,1,0.7113,0.0749,0.5063,2.24,0.6308,1188,0.1577,14.75,0.3375,0.0024,0.5199,0.1292,0.161,0.7552,0.8979,0.2214,0.1081,0
user_004240,1011,1,0,0,2284,1322,1.7277,317,0,0.5401,0.0574,3.1792,5.15,0.9486,1341,0.3268,3.43,0.2309,0.1886,0.4252,0.0894,0.1803,0.7578,0.6768,0.1067,0.1873,0
user_004241,949,1,1,1,1405,136,10.3309,837,0,0.6659,0.181,1.1325,4.9,0.7713,986,0.124,5.47,0.3628,0.0223,0.5889,0.2139,0.0762,0.8088,0.8692,0.2508,0.0558,0
user_004242,1373,1,1,1,696,376,1.8511,390,0,0.9461,0.0669,3.5115,1.29,0.6931,1009,0.1243,11.09,0.1137,0.1148,0.68,0.222,0.0682,0.8501,0.8415,0.1246,0.0719,0
user_004243,97,0,1,0,148,2787,0.0531,28,0,0.2641,0.8845,3.3448,40.89,0.1387,70,0.9109,0.63,0.849,0.6467,0.0924,0.6953,0.906,0.1362,0.2833,0.8394,0.7488,1
user_004244,348,1,1,1,2236,806,2.7742,288,1,0.5708,0.2347,1.2042,7.23,0.796,738,0.1088,7.64,0.2368,0.1946,0.3353,0.2003,0.2912,0.6969,0.679,0.288,0.1479,0
user_004245,128,0,0,0,233,3429,0.0679,20,0,0.1866,0.609,6.0952,15.18,0.1942,106,0.939,0.97,0.8651,0.6993,0.1056,0.6997,0.6276,0.3497,0.1542,0.7509,0.7269,1
user_004246,46,0,0,0,273,2513,0.1086,17,1,0.2293,0.7373,2.5556,47.63,0.1168,97,0.8579,1.36,0.765,0.3736,0.0465,0.4852,0.9216,0.1205,0.1262,0.5611,0.6528,1
user_004247,654,1,1,1,2292,925,2.4778,655,1,0.7021,0.2571,0.997,5.74,0.7433,1713,0.3326,7.95,0.3948,0.0529,0.5645,0.0761,0.2015,0.8415,0.6316,0.1237,0.1783,0
user_004248,161,0,1,0,499,3521,0.1417,8,1,0.0817,0.913,17.8889,35.18,0.3259,126,0.9214,0.24,0.8216,0.634,0.1031,0.3235,0.7345,0.3233,0.2992,0.6662,0.4648,1
user_004249,830,1,1,1,318,1388,0.2291,776,1,0.875,0.203,1.0682,4.84,0.6934,438,0.1438,13.39,0.2445,0.0504,0.4502,0.164,0.1484,0.8073,0.7963,0.188,0.1631,0
user_004250,1780,1,0,0,1630,74,22.027,819,0,0.6549,0.0698,2.1707,5.65,0.6703,315,0.2178,14.04,0.2293,0.0482,0.4375,0.156,0.0894,0.6178,0.7413,0.2741,0.2354,0
user_004251,19,0,0,0,255,619,0.412,4,0,0.1875,0.8566,3.8,24.79,0.1325,148,0.9564,1.69,0.8271,0.7659,0.0391,0.5146,0.6821,0.1308,0.293,0.7451,0.4416,1
user_004252,120,0,1,0,396,4550,0.087,21,1,0.2293,0.6486,5.4545,22.76,0.2501,66,0.7052,1.28,0.7591,0.4686,0.0346,0.3004,0.8365,0.3579,0.1879,0.7165,0.6393,1
